position	smiles	name
_P5_neg_B2_	CC(C)(C)c1ccc(S(=O)(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)cc1	OFXQTTQOWIQPTN-UHFFFAOYSA-N
_Q1_neg_E8_	O=C(O)CNC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1	DJVOMLNFYBVPMT-UHFFFAOYSA-N
_Q4_neg_H9_	Cc1ccc2c(CN3CCN(Cc4ccccc4C#N)CC3)cc(=O)oc2c1	LCTQCQGYPSEPAI-UHFFFAOYSA-N
_P5_neg_A1_	Cc1oc(C)c(C(=O)NC(Cc2ccccc2)C(=O)O)c1C(=O)NC(Cc1ccccc1)C(=O)O	BSFAJVATOJUORE-UHFFFAOYSA-N
_Q3_neg_E8_	COc1ccc(/C=C2\CCc3ccccc3C2=O)cc1COc1c(Cl)cc(Cl)cc1Cl	(2E)-2-{4-methoxy-3-[(2,4,6-trichlorophenoxy)methyl]benzylidene}-3,4-dihydronaphthalen-1(2H)-one
_Q2_neg_A8_	COc1ccc(/C=C2\CCc3ccccc3C2=O)cc1COc1ccc([N+](=O)[O-])c(C)c1	2-({4-Methoxy-3-[(3-methyl-4-nitrophenoxy)methyl]phenyl}methylene)-3,4-dihydro naphthalen-1-one
_Q2_neg_B12_	C=C(C)C1CCC2(COC(=O)c3ccccc3C(=O)O)CCC3(C)C(CCC4C5(C)CCC(OC(=O)c6ccccc6C(=O)O)C(C)(C)C5CCC43C)C12	2-({5-[(2-Carboxyphenylcarbonyloxy)methyl]-1,2,14,18,18-pentamethyl-8-(1-methy lvinyl)pentacyclo[11.8.0.0<2,10>.0<5,9>.0<14,19>]henicos-17-yl}oxycarbonyl)ben zoic acid
_P5_neg_E4_	CC(C)CC(Nc1c(C(=O)Nc2ccc(Cl)cc2)cc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O	N-{2-[(4-chlorophenyl)carbamoyl]-4,6-dinitrophenyl}leucine
_Q2_neg_H6_	Cn1c(=O)c2c(ncn2CC(=O)NCc2ccc(S(N)(=O)=O)cc2)n(C)c1=O	N-[4-(aminosulfonyl)benzyl]-2-(1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydro-7H-purin-7-yl)acetamide
_Q2_neg_D12_	CNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C	2-(1,3-dimethyl-2,6-dioxo(1,3,7-trihydropurin-7-yl))-N-methylacetamide
_Q4_neg_H5_	O=C(O)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O	N-Phthaloyl-DL-phenylalanine
_Q3_neg_E6_	C[N+]1(CCOCC2CCC[N+]3(C)CCCCC23)CCCC(c2ccccn2)C1	5-methyl-1-[2-(1-methyl-3-pyridin-2-ylpiperidin-1-ium-1-yl)ethoxymethyl]-2,3,4,6,7,8,9,9a-octahydro-1H-quinolizin-5-ium
_Q3_neg_C8_	O=C(Nc1ccc(I)cc1)C(Cc1c[nH]c2ccccc12)NC(=O)C(c1ccccc1)c1ccccc1	Nalpha-(diphenylacetyl)-N-(4-iodophenyl)tryptophanamide
_Q2_neg_F11_	COc1cccc(-c2oc3ccccc3c(=O)c2O)c1OC	2',3'-Dimethoxy-3-hydroxyflavone
_Q1_neg_H11_	COc1cccc(C2CC(=O)c3ccccc3O2)c1OC	JQWFJSITMYCDOV-UHFFFAOYSA-N
_Q4_neg_A12_	O=C(Cc1ccc(Cl)cc1Cl)c1ccc(O)cc1O	ISVZIHOQKCBQSD-UHFFFAOYSA-N
_Q4_neg_D6_	Cc1[nH]c2ccccc2c1CCNC(=O)COc1ccc(F)cc1F	XFDRWJXKVPEHHA-UHFFFAOYSA-N
_P5_neg_C1_	CCc1cccc2c(CCNC(=O)COc3ccc(F)cc3F)c(C)[nH]c12	YZYDSXGJSSYZJX-UHFFFAOYSA-N
_Q4_neg_E6_	Cc1[nH]c2ccc(OCc3ccccc3)cc2c1CCNC(=O)COc1ccc(F)cc1F	N-{2-[5-(benzyloxy)-2-methyl-1H-indol-3-yl]ethyl}-2-(2,4-difluorophenoxy)acetamide
_Q1_neg_D10_	CCOc1cc(C(=O)N2CCC3(O)CCCCC3C2c2ccc(OC)cc2OC)cc(OCC)c1OCC	[1-(2,4-dimethoxyphenyl)-4a-hydroxyoctahydroisoquinolin-2(1H)-yl](3,4,5-triethoxyphenyl)methanone
_Q4_neg_E9_	COc1ccc(C2C3CCCCC3(O)CCN2C(=O)c2cccc(F)c2)c(OC)c1	[1-(2,4-dimethoxyphenyl)-4a-hydroxyoctahydroisoquinolin-2(1H)-yl](3-fluorophenyl)methanone
_Q3_neg_F9_	COc1ccc(C2C3CCCCC3(O)CCN2C(=O)c2ccccc2)c(OC)c1	[1-(2,4-dimethoxyphenyl)-4a-hydroxyoctahydroisoquinolin-2(1H)-yl](phenyl)methanone
_Q4_neg_H9_	COc1ccc(C2C3CCCCC3(O)CCN2C(=O)C2c3ccccc3Oc3ccccc32)c(OC)c1	[1-(2,4-dimethoxyphenyl)-4a-hydroxyoctahydroisoquinolin-2(1H)-yl](9H-xanthen-9-yl)methanone
_P5_neg_D4_	COc1ccc(-c2cc(=O)c3ccccc3o2)c(OC)c1	2',4'-Dimethoxyflavone
_Q1_neg_F7_	COc1ccc(OC)c(-c2oc3ccccc3c(=O)c2O)c1	2-(2,5-dimethoxyphenyl)-3-hydroxy-4H-chromen-4-one
_Q1_neg_F12_	Nc1nc(N)c2nc(SCC(=O)O)[nH]c2n1	2-(2,6-Diaminopurin-8-ylthio)acetic acid
_Q4_neg_F12_	Cc1ccc2c(=O)cc(-c3c(Cl)cccc3Cl)oc2c1	2-(2,6-Dichlorophenyl)-7-methylchromen-4-one
_Q1_neg_H11_	Cc1nc2c(nc(SCC(=O)Nc3ccc(C)c(F)c3)n2C)c(=O)[nH]1	OVXMMWNUDZBRMI-UHFFFAOYSA-N
_Q1_neg_E11_	Cc1nc2c(nc(SCC(=O)Nc3cccc(F)c3)n2C)c(=O)[nH]1	IDEUREXSPXSIDP-UHFFFAOYSA-N
_P5_neg_D2_	COc1ccc(CCN(C)CCN2C(=O)c3ccccc3C2=O)cc1OC	2-(2-{[2-(3,4-Dimethoxyphenyl)ethyl]methylamino}ethyl)benzo[c]azoline-1,3-dion e
_Q4_neg_A10_	CC(=O)c1nc2ccccc2n1CC(=O)NCCOc1ccccc1	2-(2-acetylbenzimidazolyl)-N-(2-phenoxyethyl)acetamide
_Q2_neg_E10_	COc1ccc(CCNC(=O)Cn2c(C(C)=O)nc3ccccc32)cc1OC	2-(2-acetylbenzimidazolyl)-N-[2-(3,4-dimethoxyphenyl)ethyl]acetamide
_Q4_neg_G12_	CCCC(NC(=O)C(C)N)C(=O)O	Alanylnorvaline
_Q3_neg_F12_	CC(N)C(=O)NC(C)C(=O)O	DL-Alanyl-DL-alanine
_P5_neg_G1_	O=c1cc(-c2ccccc2Br)oc2ccc(Cl)cc12	2'-Bromo-6-chloroflavone
_Q4_neg_A8_	O=C(CCl)NC(Cc1c[nH]c2cc(OCc3ccccc3)ccc12)C(=O)O	2-(2-Chloroacetylamino)-3-[6-(phenylmethoxy)indol-3-yl]propanoic acid
_Q3_neg_B8_	COc1cc(O)c(C(=O)Cc2ccccc2Cl)c(OC)c1	GXIYEKVMSPYQNC-UHFFFAOYSA-N
_Q2_neg_E11_	CCC(=O)Oc1c(-c2ccccc2Cl)oc2ccccc2c1=O	2-(2-Chlorophenyl)-4-oxochromen-3-yl propanoate
_Q3_neg_D9_	N#Cc1nc2ccccc2n1CC(=O)NCc1ccc2c(c1)CCC(=O)N2	2-(2-cyanobenzimidazolyl)-N-[(2-oxo(6-1,3,4-trihydroquinolyl))methyl]acetamide
_Q3_neg_D6_	CCCCCC(CCC#N)C(=O)O	2-(2-cyanoethyl)heptanoic Acid
_Q3_neg_C9_	CCOc1ccccc1C1C2CCCCC2(O)CCN1C(=O)c1cc(OCC)c(OCC)c(OCC)c1	2-(2-Ethoxyphenyl)-6-hydroxy-3-azabicyclo[4.4.0]dec-3-yl 3,4,5-triethoxyphenyl ketone
_Q2_neg_B11_	O=C(Oc1ccc2oc(-c3ccco3)cc(=O)c2c1)c1cccc(Br)c1	2-(2-Furyl)-4-oxochromen-6-yl 3-bromobenzoate
_Q3_neg_F11_	O=C(Oc1ccc2oc(-c3ccco3)cc(=O)c2c1)c1cccnc1	2-(2-Furyl)-4-oxochromen-6-yl pyridine-3-carboxylate
_Q1_neg_G11_	O=C(Oc1ccc2oc(-c3ccco3)cc(=O)c2c1)c1cccs1	2-(2-Furyl)-4-oxochromen-6-yl thiophene-2-carboxylate
_Q3_neg_G6_	O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)c1ccco1	2-[(Furan-2-carbonyl)-amino]-3-(1H-indol-3-yl)-propionic acid
_Q3_neg_E8_	COc1ccc(N2C(=O)c3ccccc3NC2c2ccc(OC)cc2O)cc1	2-(2-hydroxy-4-methoxyphenyl)-3-(4-methoxyphenyl)-2,3-dihydroquinazolin-4(1H)-one
_Q4_neg_C7_	O=C(O)CC(NC(=O)Cc1c[nH]c2ccccc12)C(=O)O	Indole-3-acetyl-aspartic acid
_Q1_neg_E7_	COc1ccccc1-c1oc2ccccc2c(=O)c1OC(=O)c1cccs1	2-(2-methoxyphenyl)-4-oxo-4H-chromen-3-yl 2-thiophenecarboxylate
_Q3_neg_F11_	COc1cc(/C=C2\C(=O)N(CCc3ccccc3)C(=O)c3ccccc32)cc(OC)c1OC	(4Z)-2-(2-phenylethyl)-4-(3,4,5-trimethoxybenzylidene)isoquinoline-1,3(2H,4H)-dione
_P5_neg_D4_	NC(=O)CC1CCCCN1	RNGRYWXHDOJTFX-UHFFFAOYSA-N
_Q3_neg_E7_	O=C(c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12)N1CCc2ccccc2C1	[2-(3,4-dichlorophenyl)quinolin-4-yl](3,4-dihydroisoquinolin-2(1H)-yl)methanone
_Q4_neg_D11_	CCOc1ccc(-c2oc3ccccc3c(=O)c2O)cc1OCC	VGUPMNBTSCIGOC-UHFFFAOYSA-N
_Q4_neg_H7_	COc1cc(OC)c2c(c1)OC(c1ccc(OC)c(OC)c1)C(O)C2=O	2-(3,4-Dimethoxyphenyl)-3-hydroxy-5,7-dimethoxy-2,3-dihydro-4H-chromen-4-one
_Q2_neg_C10_	COc1ccc(-c2oc3ccccc3c(=O)c2OC)cc1OC	3,3',4'-Trimethoxyflavone
_Q1_neg_B11_	COc1ccc(-c2cc(=O)c3cc(C)cc(C)c3o2)cc1OC	2-(3,4-Dimethoxyphenyl)-6,8-dimethylchromen-4-one
_P5_neg_A2_	COc1ccc(C2CC(=O)c3cc(Cl)ccc3O2)cc1OC	6-Chloro-3',4'-dimethoxyflavanone
_Q1_neg_A12_	COc1ccc(C2CC(=O)c3ccccc3O2)cc1OC	2-(3,4-Dimethoxyphenyl)-2,3-dihydro-4H-chromen-4-one
_Q1_neg_H7_	COc1ccc(NC(=O)Cc2ccc(OC)c(OC)c2)c(OC)c1	N-(2,4-dimethoxyphenyl)-2-(3,4-dimethoxyphenyl)acetamide
_Q4_neg_F6_	O=c1[nH]nc(SCCOS(=O)(=O)O)c(=O)[nH]1	2-(3,5-dioxo-2H,4H-1,2,4-triazin-6-ylthio)ethyl hydroxysulfonate
_Q2_neg_D12_	Cn1c(SCC(=O)O)nc2c1c(=O)[nH]c(=O)n2C	2-(3,7-Dimethyl-2,6-dioxo-1,3,7-trihydropurin-8-ylthio)acetic acid
_Q2_neg_H7_	N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1	xanthylium, 3,6-diamino-9-(2-carboxyphenyl)-, inner salt
_P5_neg_E5_	CCC(C)C(NC(=O)CCC(=O)O)C(=O)O	LLXWDSPVRCKBPZ-UHFFFAOYSA-N
_P5_neg_G3_	CCCCC(NC(=O)CCC(=O)O)C(=O)O	2-(3-carboxypropanoylamino)hexanoic Acid
_Q2_neg_A7_	O=C(Cc1cccc(Cl)c1)c1c(O)cc(O)cc1O	UDMLVGSGFGXFEF-UHFFFAOYSA-N
_Q3_neg_G7_	N#Cc1cn(CC(=O)NCCc2c[nH]c3ccccc23)c2ccccc12	PZRZOAZHORPBAJ-UHFFFAOYSA-N
_Q2_neg_A12_	COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1O	LYLDPYNWDVVPIQ-UHFFFAOYSA-N
_Q2_neg_H12_	Cn1c(=O)[nH]c(=O)c2c1ncn2CC(=O)O	AGASXISVTOCAIF-UHFFFAOYSA-N
_Q4_neg_G11_	O=C(O)c1ccccc1-c1c2ccc(=O)c(Br)c-2oc2c(Br)c(O)ccc12	YVPBVWICNJPHCW-UHFFFAOYSA-N
_Q4_neg_H8_	COc1cc2c(cc1OC)C13CCN4C(=O)C(=O)C(CC41)C1C(OCC(=O)O)CC(=O)N2C13	XJFDJPYPGIYKFI-UHFFFAOYSA-N
_Q1_neg_E12_	Cc1cc2c(C(C)C)c(O)c(O)c(/C=N/c3ccc(OCC(N)=O)cc3)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(/C=N/c3ccc(OCC(N)=O)cc3)c2c1O	XFPNKGNBVIHHCJ-UHFFFAOYSA-N
_Q1_neg_F12_	COc1cc(CC(=O)O)ccc1OC(C)=O	QLJMBAXRCXCSGZ-UHFFFAOYSA-N
_P5_neg_E2_	COc1cc(O)c(C(=O)Cc2ccc(Br)cc2)c(OC)c1	UYYVLBUXWSTNAG-UHFFFAOYSA-N
_P5_neg_B4_	Cc1cc2oc(-c3ccc(Br)cc3)cc(=O)c2cc1Cl	UGRKPKDGOWBWIA-UHFFFAOYSA-N
_Q2_neg_B12_	O=c1cc(-c2ccc(Br)cc2)oc2ccc(Cl)cc12	OKFJOQWIJPOHNX-UHFFFAOYSA-N
_P5_neg_F2_	Cc1nn(CC(=O)NCCc2c(C)[nH]c3ccc(OCc4ccccc4)cc23)c(C)c1Cl	YYFFRXNXTPRVQJ-UHFFFAOYSA-N
_Q4_neg_C5_	Cc1cc(OCC(=O)Nc2ccc(-c3cc4ccccc4oc3=O)c(C)c2)ccc1Cl	YEPHDQPVULRLFT-UHFFFAOYSA-N
_Q1_neg_F8_	COc1cc(O)c(C(=O)Cc2ccc(Cl)cc2)c(OC)c1	DYISXICBFOMHBD-UHFFFAOYSA-N
_Q1_neg_A6_	COc1ccc(C(=O)Nc2ccccc2C(=O)OCC(=O)c2ccc(Cl)cc2)cc1OC	SXCRSDANTZQZSD-UHFFFAOYSA-N
_Q2_neg_E7_	Cc1ccc2oc(-c3ccc(Cl)cc3)cc(=O)c2c1	4'-Chloro-6-methylflavone
_Q4_neg_D10_	O=C(O)c1cc(-c2ccc(Cl)cc2)nc2ccccc12	2-(4-Chlorophenyl)quinoline-4-carboxylic acid
_Q1_neg_H8_	COc1cc(CNC(=O)COc2ccc(C3CCCCC3)cc2)cc(OC)c1OC	2-(4-cyclohexylphenoxy)-N-[(3,4,5-trimethoxyphenyl)methyl]acetamide
_Q3_neg_H10_	CCOc1ccc(-c2cc(=O)c3cc(C)cc(C)c3o2)cc1OC	2-(4-Ethoxy-3-methoxyphenyl)-6,8-dimethylchromen-4-one
_Q3_neg_F8_	CCOc1ccc(-c2oc3cc(C)ccc3c(=O)c2O)cc1	2-(4-Ethoxyphenyl)-3-hydroxy-7-methylchromen-4-one
_Q3_neg_B8_	CCOc1ccc(-c2oc3ccccc3c(=O)c2OS(=O)(=O)c2ccc(Br)cc2)cc1	2-(4-Ethoxyphenyl)-4-oxo-4H-chromen-3-yl 4-bromobenzenesulfonate
_Q1_neg_G11_	CCOc1ccc(-c2oc3ccccc3c(=O)c2OS(=O)(=O)c2ccc(C)cc2)cc1	2-(4-Ethoxyphenyl)-4-oxochromen-3-yl 4-methylbenzenesulfonate
_Q1_neg_C9_	Cc1ccc2c(=O)c(O)c(-c3ccc(F)cc3)oc2c1	2-(4-Fluorophenyl)-3-hydroxy-7-methylchromen-4-one
_Q2_neg_F9_	O=C(c1ccco1)N1CCC2(O)CCCCC2C1c1ccc(F)cc1	[1-(4-fluorophenyl)-4a-hydroxyoctahydroisoquinolin-2(1H)-yl](furan-2-yl)methanone
_Q3_neg_A10_	COc1cc(C=O)ccc1OCC(N)=O	VGHIVGWATFYZKU-UHFFFAOYSA-N
_Q1_neg_H12_	NCCc1cn2ccccc2n1	2-(Imidazo(1,2-a)pyridin-2-yl)ethan-1-amine
_Q3_neg_H12_	COc1cc(C2NC(C(=O)O)CS2)cc(OC)c1O	RZIREYLLBTUPAS-UHFFFAOYSA-N
_P5_neg_A1_	COc1ccccc1NC(=O)CSc1nc(O)c2c(C)cc(C)nc2n1	NRXSOJCEFCETIF-UHFFFAOYSA-N
_P5_neg_C1_	Cc1ccc(NC(=O)CSc2nc(C)cc(O)n2)cc1	ODYNSZFZACLFPT-UHFFFAOYSA-N
_Q4_neg_E11_	CCCc1cc(O)nc(SCC(=O)Nc2c(-c3ccccc3)nc3ccccn23)n1	IXMAERWORNOHRL-UHFFFAOYSA-N
_Q3_neg_H12_	NC(=O)Cc1ccc(O)cc1	YBPAYPRLUDCSEY-UHFFFAOYSA-N
_Q1_neg_D11_	CC1CCCCN1C(=O)CSc1nc(O)c2ccccc2n1	JDYDUSALXVAQRZ-UHFFFAOYSA-N
_Q3_neg_G11_	CC1CCCN(C(=O)CSc2nc(O)c3ccccc3n2)C1	BBTASTMGRPPMCO-UHFFFAOYSA-N
_Q4_neg_B11_	CC1CCN(C(=O)CSc2nc(O)c3ccccc3n2)CC1	VVBZBGQMEHOBGW-UHFFFAOYSA-N
_Q2_neg_C11_	Cc1ccc2c(c1)N(C(=O)CSc1nc(O)c3ccccc3n1)CCO2	FXMQMKLMUBWARF-UHFFFAOYSA-N
_Q2_neg_F11_	COc1ccccc1N1CCN(C(=O)CSc2nc(O)c3ccccc3n2)CC1	QTUKEHGCYIIQFF-UHFFFAOYSA-N
_Q3_neg_H9_	O=C(CSc1nc(O)c2ccccc2n1)c1ccccc1	LLAHCLJNKMLHCQ-UHFFFAOYSA-N
_Q1_neg_H11_	CC(CCc1ccccc1)NC(=O)CSc1nc(O)c2ccccc2n1	2-(4-hydroxyquinazolin-2-ylthio)-N-(1-methyl-3-phenylpropyl)acetamide
_Q2_neg_C11_	COc1ccc(C)cc1NC(=O)CSc1nc(O)c2ccccc2n1	2-(4-hydroxyquinazolin-2-ylthio)-N-(2-methoxy-5-methylphenyl)acetamide
_Q2_neg_F11_	O=C(CSc1nc(O)c2ccccc2n1)NCCCc1ccccc1	2-(4-hydroxyquinazolin-2-ylthio)-N-(3-phenylpropyl)acetamide
_Q1_neg_D11_	Cc1ccc(NC(=O)CSc2nc(O)c3ccccc3n2)cc1	N-(4-methylphenyl)-2-[(4-oxo-3,4-dihydroquinazolin-2-yl)sulfanyl]acetamide
_Q3_neg_H11_	CC(NC(=O)CSc1nc(O)c2ccccc2n1)c1ccccc1	2-[(4-oxo-3,4-dihydro-2-quinazolinyl)thio]-N-(1-phenylethyl)acetamide
_Q1_neg_D11_	COc1cccc(CNC(=O)CSc2nc(O)c3ccccc3n2)c1	2-(4-hydroxyquinazolin-2-ylthio)-N-[(3-methoxyphenyl)methyl]acetamide
_Q4_neg_F11_	COc1ccc(CNC(=O)CSc2nc(O)c3ccccc3n2)cc1	2-(4-hydroxyquinazolin-2-ylthio)-N-[(4-methoxyphenyl)methyl]acetamide
_Q3_neg_D11_	CC(C)Oc1ccc(CNC(=O)CSc2nc(O)c3ccccc3n2)cc1	ZQKLYOOSZMFMNN-UHFFFAOYSA-N
_Q2_neg_C11_	O=C(CSc1nc(O)c2ccccc2n1)NCc1ccccc1	2-(4-hydroxyquinazolin-2-ylthio)-N-benzylacetamide
_Q4_neg_E10_	O=C(CSc1nc(O)c2ccccc2n1)Nc1ccccc1	2-[(4-oxo-3,4-dihydroquinazolin-2-yl)sulfanyl]-N-phenylacetamide
_Q4_neg_A10_	C=CCN(C(=O)CSc1nc(O)c2ccccc2n1)c1ccccc1	KOGVWBGSUZZTTK-UHFFFAOYSA-N
_P5_neg_B6_	O=C(Cn1cc(I)cn1)N1CCc2ccccc2C1	DMIUIXMHIWLSAN-UHFFFAOYSA-N
_P5_neg_D4_	COc1ccc(C(=O)COC(=O)c2cccc(NC(=O)c3ccc(OC)c(OC)c3)c2)cc1	UDFMLCREIMSEIU-UHFFFAOYSA-N
_P5_neg_D6_	CCCCCCCCCC(=O)Oc1c(-c2ccc(OC)cc2)oc2ccccc2c1=O	ZEKYDSPAXXMQPD-UHFFFAOYSA-N
_Q2_neg_H8_	COc1ccc(C2CC(=O)c3ccccc3O2)cc1	4'-Methoxyflavanone
_Q2_neg_H6_	COc1ccc(CC(=O)NCCc2c(C)[nH]c3ccccc23)cc1	CYZXOWJMICQRCT-UHFFFAOYSA-N
_Q4_neg_E9_	Cc1cc(=O)oc2cc(OC(C)C(=O)O)ccc12	UDYRIQUHULSYII-UHFFFAOYSA-N
_Q4_neg_G11_	Cc1cc(Oc2ccc3ccccc3c2)nc(SCC(=O)c2ccccc2)n1	KDDXEPFKCPQIAW-UHFFFAOYSA-N
_P5_neg_C3_	COc1ccc(C(=O)Nc2cccc(C(=O)OCC(=O)c3ccc(C)cc3)c2)cc1OC	QGOSWHCKFNCREI-UHFFFAOYSA-N
_Q1_neg_D11_	COc1cc(/C=C2\N=C(c3ccc(C)cc3)NC2=O)cc(OC)c1OC	GCSZFDCVTCHWGI-DHDCSXOGSA-N
_Q4_neg_H11_	Cc1ccc(-c2oc3ccccc3c(=O)c2OS(=O)(=O)c2ccc(C)cc2)cc1	SFEGGNBCHVXXQF-UHFFFAOYSA-N
_Q3_neg_F12_	Cc1ccc(-c2cc(=O)c3ccccc3o2)cc1	OPHKKQQCOYMLPW-UHFFFAOYSA-N
_Q2_neg_D6_	COc1ccc(CCN)cc1.Cc1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1	KUKDNLLVDUWZKA-UHFFFAOYSA-N
_P5_neg_C3_	O=C(O)Cn1c(=O)c2c(c3ccccc31)CCC2	WUWDCYBBYOWOOG-UHFFFAOYSA-N
_Q3_neg_D10_	N#CCOc1c(-c2ccccc2)oc2ccccc2c1=O	FTCBYDOZFZVKAZ-UHFFFAOYSA-N
_Q4_neg_H11_	NC(=O)COc1ccc2oc(-c3ccccc3)cc(=O)c2c1	2-(4-Oxo-2-phenylchromen-6-yloxy)acetamide
_P5_neg_B4_	COc1cccc(/C(C)=N/Nc2nnc(SCC(=O)c3ccc4c(c3)OCO4)[nH]2)c1	1-(1,3-benzodioxol-5-yl)-2-[(5-{(2E)-2-[1-(3-methoxyphenyl)ethylidene]hydrazinyl}-4H-1,2,4-triazol-3-yl)sulfanyl]ethanone
_Q2_neg_B12_	NCCc1c[nH]c2ccc(Br)cc12	5-Bromotryptamine
_P5_neg_A4_	O=C(O)Cc1c[nH]c2ccc(O)cc12	5-Hydroxyindoleacetic Acid
_Q4_neg_B6_	CC(=O)OC1C(OC(=O)c2ccc(C)cc2)C(COC(=O)c2ccc(C)cc2)OC1n1cc(I)c(=O)[nH]c1=O	1-{2-O-acetyl-3,5-bis-O-[(4-methylphenyl)carbonyl]pentofuranosyl}-5-iodopyrimidine-2,4(1H,3H)-dione
_P5_neg_B3_	Cc1[nH]c2ccc(I)cc2c1CCN	2-(5-iodo-2-methyl-1H-indol-3-yl)ethanamine
_Q3_neg_E12_	Cc1ccc2c(c1)C(=O)N(CC(=O)O)C2=O	(5-Methyl-1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)acetic acid
_P5_neg_D2_	CCOc1cc2c(cc1OCC)C(c1cccc(OC)c1O)NCC2	YLSVTPWSJHSAGE-UHFFFAOYSA-N
_P5_neg_F4_	COc1cc2oc(=O)c(CC(=O)NCc3ccc(Cl)cc3)c(C)c2cc1OC	2-(6,7-dimethoxy-4-methyl-2-oxochromen-3-yl)-N-[(4-chlorophenyl)methyl]acetami de
_Q4_neg_B10_	Cc1cc(C)c2oc(-c3ccccc3C(=O)O)cc(=O)c2c1	2-(6,8-dimethyl-4-oxo-4H-chromen-2-yl)benzoic acid
_Q1_neg_C8_	Nc1cc(O)nc(SCC(=O)Nc2c(Cl)cccc2Cl)n1	2-(6-amino-4-hydroxypyrimidin-2-ylthio)-N-(2,6-dichlorophenyl)acetamide
_Q3_neg_E12_	CN(C)C(=O)CSc1nc(N)cc(O)n1	WZVUIKDWCPCMPC-UHFFFAOYSA-N
_Q2_neg_C7_	CN(C(=O)CSc1nc(N)cc(O)n1)c1ccccc1	FOIZOEQPTTUHBT-UHFFFAOYSA-N
_Q3_neg_G7_	COc1ccc(NC(=O)CSc2nc3c(N)ncnc3[nH]2)cc1	LQSJVLVRCOEWGA-UHFFFAOYSA-N
_Q3_neg_C7_	Cc1ccc(NC(=O)CSc2nc3c(N)ncnc3[nH]2)cc1	LEWCSAKLEKFDBJ-UHFFFAOYSA-N
_Q1_neg_H12_	COc1ccc(NC(=O)C(=O)c2c[nH]c3cc(F)ccc23)cc1	2-(6-fluoro-1H-indol-3-yl)-N-(4-methoxyphenyl)-2-oxoacetamide
_Q3_neg_A6_	O=C(O)c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12	Erythrosin(E)
_Q1_neg_F12_	Cc1ccc2nc(CC(=O)O)[nH]c2c1	(6-methyl-1H-benzimidazol-2-yl)acetic acid
_Q3_neg_B10_	C=CCN(C(=O)CSc1nc2c(=O)[nH]cnc2n1-c1ccccc1)c1ccccc1	2-[(6-oxo-9-phenyl-6,9-dihydro-1H-purin-8-yl)sulfanyl]-N-phenyl-N-(prop-2-en-1-yl)acetamide
_Q3_neg_D7_	O=C(O)CSc1nc2c(=O)[nH]cnc2[nH]1	(6-Oxo-6,9-dihydro-1H-purin-8-ylsulfanyl)-acetic acid
_Q2_neg_H12_	CCn1c(SCC(=O)O)nc2c1c(=O)[nH]c(=O)n2C	2-(7-Ethyl-3-methyl-2,6-dioxopurin-8-yl)sulfanylacetic acid
_P5_neg_E5_	Cc1c(CC(=O)NCCc2ccccc2)c(=O)oc2cc(O)ccc12	2-(7-hydroxy-4-methyl-2-oxo-2H-chromen-3-yl)-N-(2-phenylethyl)acetamide
_P5_neg_B3_	Cc1ccc(NC(=O)Cn2c(Br)nc3c2c(=O)n(C)c(=O)n3C)cc1	2-(8-bromo-1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydro-7H-purin-7-yl)-N-(4-methylphenyl)acetamide
_Q3_neg_A12_	Cn1c(=O)c2c(nc(Br)n2CC(=O)O)n(C)c1=O	2-(8-Bromo-1,3-dimethyl-2,6-dioxo-1,3,7-trihydropurin-7-yl)acetic acid
_Q2_neg_A10_	CCc1ccccc1NC(=O)CSc1nc2c(=O)[nH]cnc2n1CC	2-[(9-ethyl-6-oxo-6,9-dihydro-1H-purin-8-yl)sulfanyl]-N-(2-ethylphenyl)acetamide
_Q4_neg_D10_	CCc1cccc(NC(=O)CSc2nc3c(=O)[nH]cnc3n2CC)c1	2-[(9-ethyl-6-oxo-6,9-dihydro-1H-purin-8-yl)sulfanyl]-N-(3-ethylphenyl)acetamide
_Q3_neg_E10_	CCc1ccc(NC(=O)CSc2nc3c(=O)[nH]cnc3n2CC)cc1	2-[(9-ethyl-6-oxo-6,9-dihydro-1H-purin-8-yl)sulfanyl]-N-(4-ethylphenyl)acetamide
_Q2_neg_H10_	CCn1c(SCC(=O)Nc2ccccc2C(F)(F)F)nc2c(=O)[nH]cnc21	2-[(9-ethyl-6-oxo-6,9-dihydro-1H-purin-8-yl)sulfanyl]-N-[2-(trifluoromethyl)phenyl]acetamide
